seed,n,m,k,negative_fraction,queries,repeat,order,method,ns_per_query,returned_positive,expected_exact_positive,backend_lookups
3,200000,2000000,3,1,200000,3,2,filtered_set,28.140625,0,0,3541
3,200000,2000000,3,1,200000,4,0,set,82.00875,0,0,200000
3,200000,2000000,3,1,200000,4,1,bloom,21.203335,3541,0,0
3,200000,2000000,3,1,200000,4,2,filtered_set,22.55896,0,0,3541
3,200000,2000000,3,1,200000,5,0,set,41.320415,0,0,200000
3,200000,2000000,3,1,200000,5,1,filtered_set,19.735415,0,0,3541
3,200000,2000000,3,1,200000,5,2,bloom,17.24125,3541,0,0
3,200000,2000000,3,1,200000,6,0,set,33.88021,0,0,200000
3,200000,2000000,3,1,200000,6,1,filtered_set,18.509375,0,0,3541
3,200000,2000000,3,1,200000,6,2,bloom,23.64729,3541,0,0
3,200000,2000000,7,0,200000,0,0,set,30.759165,200000,200000,200000
3,200000,2000000,7,0,200000,0,1,bloom,28.860415,200000,200000,0
3,200000,2000000,7,0,200000,0,2,filtered_set,61.436665,200000,200000,200000
3,200000,2000000,7,0,200000,1,0,filtered_set,62.828125,200000,200000,200000
3,200000,2000000,7,0,200000,1,1,bloom,24.8425,200000,200000,0
3,200000,2000000,7,0,200000,1,2,set,21.245415,200000,200000,200000
3,200000,2000000,7,0,200000,2,0,bloom,25.52854,200000,200000,0
3,200000,2000000,7,0,200000,2,1,filtered_set,54.55104,200000,200000,200000
3,200000,2000000,7,0,200000,2,2,set,20.40104,200000,200000,200000
3,200000,2000000,7,0,200000,3,0,bloom,24.27771,200000,200000,0
3,200000,2000000,7,0,200000,3,1,set,20.516875,200000,200000,200000
3,200000,2000000,7,0,200000,3,2,filtered_set,52.294375,200000,200000,200000
3,200000,2000000,7,0,200000,4,0,filtered_set,53.82229,200000,200000,200000
3,200000,2000000,7,0,200000,4,1,bloom,24.186045,200000,200000,0
3,200000,2000000,7,0,200000,4,2,set,20.73479,200000,200000,200000
3,200000,2000000,7,0,200000,5,0,bloom,25.02125,200000,200000,0
3,200000,2000000,7,0,200000,5,1,filtered_set,53.140625,200000,200000,200000
3,200000,2000000,7,0,200000,5,2,set,20.73625,200000,200000,200000
3,200000,2000000,7,0,200000,6,0,filtered_set,52.851665,200000,200000,200000
3,200000,2000000,7,0,200000,6,1,set,20.45896,200000,200000,200000
3,200000,2000000,7,0,200000,6,2,bloom,24.909585,200000,200000,0
3,200000,2000000,7,0.5,200000,0,0,filtered_set,49.005,100000,100000,100813
3,200000,2000000,7,0.5,200000,0,1,set,36.781665,100000,100000,200000
3,200000,2000000,7,0.5,200000,0,2,bloom,33.23146,100813,100000,0
3,200000,2000000,7,0.5,200000,1,0,bloom,33.22604,100813,100000,0
3,200000,2000000,7,0.5,200000,1,1,set,35.61375,100000,100000,200000
3,200000,2000000,7,0.5,200000,1,2,filtered_set,50.337915,100000,100000,100813
3,200000,2000000,7,0.5,200000,2,0,bloom,33.96521,100813,100000,0
3,200000,2000000,7,0.5,200000,2,1,set,37.049585,100000,100000,200000
3,200000,2000000,7,0.5,200000,2,2,filtered_set,50.84875,100000,100000,100813
3,200000,2000000,7,0.5,200000,3,0,bloom,34.70542,100813,100000,0
3,200000,2000000,7,0.5,200000,3,1,set,36.330625,100000,100000,200000
3,200000,2000000,7,0.5,200000,3,2,filtered_set,48.70396,100000,100000,100813
3,200000,2000000,7,0.5,200000,4,0,set,35.454375,100000,100000,200000
3,200000,2000000,7,0.5,200000,4,1,filtered_set,49.14375,100000,100000,100813
3,200000,2000000,7,0.5,200000,4,2,bloom,32.941875,100813,100000,0
3,200000,2000000,7,0.5,200000,5,0,filtered_set,52.040835,100000,100000,100813
3,200000,2000000,7,0.5,200000,5,1,bloom,34.521665,100813,100000,0
3,200000,2000000,7,0.5,200000,5,2,set,38.781045,100000,100000,200000
3,200000,2000000,7,0.5,200000,6,0,set,36.516665,100000,100000,200000
3,200000,2000000,7,0.5,200000,6,1,bloom,33.940625,100813,100000,0
3,200000,2000000,7,0.5,200000,6,2,filtered_set,54.699585,100000,100000,100813
3,200000,2000000,7,0.9,200000,0,0,filtered_set,47.243545,20000,20000,21411
3,200000,2000000,7,0.9,200000,0,1,set,31.05479,20000,20000,200000
3,200000,2000000,7,0.9,200000,0,2,bloom,41.154165,21411,20000,0
3,200000,2000000,7,0.9,200000,1,0,filtered_set,46.50375,20000,20000,21411
3,200000,2000000,7,0.9,200000,1,1,set,32.035,20000,20000,200000
3,200000,2000000,7,0.9,200000,1,2,bloom,41.742295,21411,20000,0
3,200000,2000000,7,0.9,200000,2,0,bloom,41.234375,21411,20000,0
3,200000,2000000,7,0.9,200000,2,1,filtered_set,46.511455,20000,20000,21411
3,200000,2000000,7,0.9,200000,2,2,set,32.283125,20000,20000,200000
3,200000,2000000,7,0.9,200000,3,0,set,31.016875,20000,20000,200000
3,200000,2000000,7,0.9,200000,3,1,filtered_set,46.71104,20000,20000,21411
3,200000,2000000,7,0.9,200000,3,2,bloom,41.493335,21411,20000,0
3,200000,2000000,7,0.9,200000,4,0,set,31.370625,20000,20000,200000
3,200000,2000000,7,0.9,200000,4,1,filtered_set,46.35854,20000,20000,21411
3,200000,2000000,7,0.9,200000,4,2,bloom,41.188955,21411,20000,0
3,200000,2000000,7,0.9,200000,5,0,bloom,40.91083,21411,20000,0
3,200000,2000000,7,0.9,200000,5,1,set,31.657915,20000,20000,200000
3,200000,2000000,7,0.9,200000,5,2,filtered_set,46.5425,20000,20000,21411
3,200000,2000000,7,0.9,200000,6,0,bloom,40.742915,21411,20000,0
3,200000,2000000,7,0.9,200000,6,1,filtered_set,46.53854,20000,20000,21411
3,200000,2000000,7,0.9,200000,6,2,set,33.05375,20000,20000,200000
3,200000,2000000,7,1,200000,0,0,bloom,41.1625,1562,0,0
3,200000,2000000,7,1,200000,0,1,set,33.18271,0,0,200000
3,200000,2000000,7,1,200000,0,2,filtered_set,43.49667,0,0,1562
3,200000,2000000,7,1,200000,1,0,filtered_set,43.734375,0,0,1562
3,200000,2000000,7,1,200000,1,1,bloom,41.822915,1562,0,0
3,200000,2000000,7,1,200000,1,2,set,32.571665,0,0,200000
3,200000,2000000,7,1,200000,2,0,set,31.77271,0,0,200000
3,200000,2000000,7,1,200000,2,1,bloom,41.88396,1562,0,0
3,200000,2000000,7,1,200000,2,2,filtered_set,43.621875,0,0,1562
3,200000,2000000,7,1,200000,3,0,set,32.34021,0,0,200000
3,200000,2000000,7,1,200000,3,1,bloom,41.529375,1562,0,0
3,200000,2000000,7,1,200000,3,2,filtered_set,43.49958,0,0,1562
3,200000,2000000,7,1,200000,4,0,set,30.558125,0,0,200000
3,200000,2000000,7,1,200000,4,1,bloom,40.491875,1562,0,0
3,200000,2000000,7,1,200000,4,2,filtered_set,42.6025,0,0,1562
3,200000,2000000,7,1,200000,5,0,set,30.64854,0,0,200000
3,200000,2000000,7,1,200000,5,1,filtered_set,43.6425,0,0,1562
3,200000,2000000,7,1,200000,5,2,bloom,40.81042,1562,0,0
3,200000,2000000,7,1,200000,6,0,set,36.000625,0,0,200000
3,200000,2000000,7,1,200000,6,1,filtered_set,42.902295,0,0,1562
3,200000,2000000,7,1,200000,6,2,bloom,41.48229,1562,0,0
3,200000,2000000,11,0,200000,0,0,set,20.48771,200000,200000,200000
3,200000,2000000,11,0,200000,0,1,bloom,38.458335,200000,200000,0
3,200000,2000000,11,0,200000,0,2,filtered_set,69.601875,200000,200000,200000
3,200000,2000000,11,0,200000,1,0,filtered_set,69.10521,200000,200000,200000
3,200000,2000000,11,0,200000,1,1,bloom,37.974165,200000,200000,0
3,200000,2000000,11,0,200000,1,2,set,26.448545,200000,200000,200000
3,200000,2000000,11,0,200000,2,0,bloom,38.062085,200000,200000,0
3,200000,2000000,11,0,200000,2,1,filtered_set,69.520415,200000,200000,200000
3,200000,2000000,11,0,200000,2,2,set,20.30021,200000,200000,200000
3,200000,2000000,11,0,200000,3,0,bloom,39.680625,200000,200000,0
3,200000,2000000,11,0,200000,3,1,set,21.76896,200000,200000,200000
3,200000,2000000,11,0,200000,3,2,filtered_set,69.16854,200000,200000,200000
3,200000,2000000,11,0,200000,4,0,filtered_set,69.50125,200000,200000,200000
3,200000,2000000,11,0,200000,4,1,bloom,39.58479,200000,200000,0
3,200000,2000000,11,0,200000,4,2,set,21.361665,200000,200000,200000
3,200000,2000000,11,0,200000,5,0,bloom,38.25375,200000,200000,0
3,200000,2000000,11,0,200000,5,1,filtered_set,72.279375,200000,200000,200000
3,200000,2000000,11,0,200000,5,2,set,20.395415,200000,200000,200000
3,200000,2000000,11,0,200000,6,0,filtered_set,66.96521,200000,200000,200000
3,200000,2000000,11,0,200000,6,1,set,20.535415,200000,200000,200000
3,200000,2000000,11,0,200000,6,2,bloom,38.23771,200000,200000,0
3,200000,2000000,11,0.5,200000,0,0,filtered_set,57.724585,100000,100000,101138
3,200000,2000000,11,0.5,200000,0,1,set,35.727705,100000,100000,200000
3,200000,2000000,11,0.5,200000,0,2,bloom,41.47021,101138,100000,0
3,200000,2000000,11,0.5,200000,1,0,bloom,41.04979,101138,100000,0
3,200000,2000000,11,0.5,200000,1,1,set,36.165625,100000,100000,200000
3,200000,2000000,11,0.5,200000,1,2,filtered_set,57.354375,100000,100000,101138
3,200000,2000000,11,0.5,200000,2,0,bloom,41.68208,101138,100000,0
3,200000,2000000,11,0.5,200000,2,1,set,38.17875,100000,100000,200000
3,200000,2000000,11,0.5,200000,2,2,filtered_set,57.600415,100000,100000,101138
3,200000,2000000,11,0.5,200000,3,0,bloom,52.550415,101138,100000,0
3,200000,2000000,11,0.5,200000,3,1,set,63.99042,100000,100000,200000
3,200000,2000000,11,0.5,200000,3,2,filtered_set,65.3325,100000,100000,101138
3,200000,2000000,11,0.5,200000,4,0,set,38.48042,100000,100000,200000
3,200000,2000000,11,0.5,200000,4,1,filtered_set,60.44229,100000,100000,101138
3,200000,2000000,11,0.5,200000,4,2,bloom,41.39708,101138,100000,0
3,200000,2000000,11,0.5,200000,5,0,filtered_set,56.77625,100000,100000,101138
3,200000,2000000,11,0.5,200000,5,1,bloom,43.65354,101138,100000,0
3,200000,2000000,11,0.5,200000,5,2,set,44.22854,100000,100000,200000
3,200000,2000000,11,0.5,200000,6,0,set,36.18271,100000,100000,200000
3,200000,2000000,11,0.5,200000,6,1,bloom,42.44104,101138,100000,0
3,200000,2000000,11,0.5,200000,6,2,filtered_set,62.11104,100000,100000,101138
3,200000,2000000,11,0.9,200000,0,0,filtered_set,50.45229,20000,20000,22095
3,200000,2000000,11,0.9,200000,0,1,set,32.40229,20000,20000,200000
3,200000,2000000,11,0.9,200000,0,2,bloom,45.254375,22095,20000,0
3,200000,2000000,11,0.9,200000,1,0,filtered_set,52.07729,20000,20000,22095
3,200000,2000000,11,0.9,200000,1,1,set,31.744795,20000,20000,200000
3,200000,2000000,11,0.9,200000,1,2,bloom,45.40396,22095,20000,0
3,200000,2000000,11,0.9,200000,2,0,bloom,44.103125,22095,20000,0
3,200000,2000000,11,0.9,200000,2,1,filtered_set,51.38271,20000,20000,22095
3,200000,2000000,11,0.9,200000,2,2,set,31.52479,20000,20000,200000
3,200000,2000000,11,0.9,200000,3,0,set,31.64771,20000,20000,200000
3,200000,2000000,11,0.9,200000,3,1,filtered_set,50.459165,20000,20000,22095
3,200000,2000000,11,0.9,200000,3,2,bloom,45.345625,22095,20000,0
3,200000,2000000,11,0.9,200000,4,0,set,31.019375,20000,20000,200000
3,200000,2000000,11,0.9,200000,4,1,filtered_set,50.72,20000,20000,22095
3,200000,2000000,11,0.9,200000,4,2,bloom,44.38354,22095,20000,0
3,200000,2000000,11,0.9,200000,5,0,bloom,44.936875,22095,20000,0
3,200000,2000000,11,0.9,200000,5,1,set,31.409375,20000,20000,200000
3,200000,2000000,11,0.9,200000,5,2,filtered_set,51.126665,20000,20000,22095
3,200000,2000000,11,0.9,200000,6,0,bloom,44.302085,22095,20000,0
3,200000,2000000,11,0.9,200000,6,1,filtered_set,50.33729,20000,20000,22095
3,200000,2000000,11,0.9,200000,6,2,set,31.479375,20000,20000,200000
3,200000,2000000,11,1,200000,0,0,bloom,45.32229,2336,0,0
3,200000,2000000,11,1,200000,0,1,set,30.801875,0,0,200000
3,200000,2000000,11,1,200000,0,2,filtered_set,48.13229,0,0,2336
3,200000,2000000,11,1,200000,1,0,filtered_set,48.19604,0,0,2336
3,200000,2000000,11,1,200000,1,1,bloom,45.640835,2336,0,0
3,200000,2000000,11,1,200000,1,2,set,31.73125,0,0,200000
3,200000,2000000,11,1,200000,2,0,set,29.63208,0,0,200000
3,200000,2000000,11,1,200000,2,1,bloom,45.87167,2336,0,0
3,200000,2000000,11,1,200000,2,2,filtered_set,48.040625,0,0,2336
3,200000,2000000,11,1,200000,3,0,set,31.189375,0,0,200000
3,200000,2000000,11,1,200000,3,1,bloom,46.37375,2336,0,0
3,200000,2000000,11,1,200000,3,2,filtered_set,48.559165,0,0,2336
3,200000,2000000,11,1,200000,4,0,set,30.32729,0,0,200000
3,200000,2000000,11,1,200000,4,1,bloom,45.0675,2336,0,0
3,200000,2000000,11,1,200000,4,2,filtered_set,49.03229,0,0,2336
3,200000,2000000,11,1,200000,5,0,set,30.512915,0,0,200000
3,200000,2000000,11,1,200000,5,1,filtered_set,48.456665,0,0,2336
3,200000,2000000,11,1,200000,5,2,bloom,46.859585,2336,0,0
3,200000,2000000,11,1,200000,6,0,set,31.55375,0,0,200000
3,200000,2000000,11,1,200000,6,1,filtered_set,48.0525,0,0,2336
3,200000,2000000,11,1,200000,6,2,bloom,45.430205,2336,0,0
4,20000,200000,1,0,200000,0,0,filtered_set,24.845,200000,200000,200000
4,20000,200000,1,0,200000,0,1,set,18.9625,200000,200000,200000
4,20000,200000,1,0,200000,0,2,bloom,3.683955,200000,200000,0
4,20000,200000,1,0,200000,1,0,filtered_set,25.031875,200000,200000,200000
4,20000,200000,1,0,200000,1,1,set,19.385415,200000,200000,200000
4,20000,200000,1,0,200000,1,2,bloom,3.678335,200000,200000,0
4,20000,200000,1,0,200000,2,0,filtered_set,25.41729,200000,200000,200000
4,20000,200000,1,0,200000,2,1,set,18.985835,200000,200000,200000
4,20000,200000,1,0,200000,2,2,bloom,3.598955,200000,200000,0
4,20000,200000,1,0,200000,3,0,filtered_set,25.39229,200000,200000,200000
4,20000,200000,1,0,200000,3,1,set,18.995,200000,200000,200000
4,20000,200000,1,0,200000,3,2,bloom,3.74042,200000,200000,0
4,20000,200000,1,0,200000,4,0,filtered_set,25.224375,200000,200000,200000
4,20000,200000,1,0,200000,4,1,set,19.24979,200000,200000,200000
4,20000,200000,1,0,200000,4,2,bloom,3.676875,200000,200000,0
4,20000,200000,1,0,200000,5,0,bloom,3.711665,200000,200000,0
4,20000,200000,1,0,200000,5,1,set,18.78979,200000,200000,200000
4,20000,200000,1,0,200000,5,2,filtered_set,25.420625,200000,200000,200000
4,20000,200000,1,0,200000,6,0,filtered_set,25.02729,200000,200000,200000
4,20000,200000,1,0,200000,6,1,set,18.941875,200000,200000,200000
4,20000,200000,1,0,200000,6,2,bloom,3.773125,200000,200000,0
4,20000,200000,1,0.5,200000,0,0,set,34.286045,100000,100000,200000
4,20000,200000,1,0.5,200000,0,1,bloom,19.0375,109343,100000,0
4,20000,200000,1,0.5,200000,0,2,filtered_set,34.60104,100000,100000,109343
4,20000,200000,1,0.5,200000,1,0,filtered_set,34.129585,100000,100000,109343
4,20000,200000,1,0.5,200000,1,1,set,34.790415,100000,100000,200000
4,20000,200000,1,0.5,200000,1,2,bloom,19.543545,109343,100000,0
4,20000,200000,1,0.5,200000,2,0,bloom,18.969585,109343,100000,0
4,20000,200000,1,0.5,200000,2,1,set,34.301875,100000,100000,200000
4,20000,200000,1,0.5,200000,2,2,filtered_set,34.589375,100000,100000,109343
4,20000,200000,1,0.5,200000,3,0,set,32.89396,100000,100000,200000
4,20000,200000,1,0.5,200000,3,1,filtered_set,34.247915,100000,100000,109343
4,20000,200000,1,0.5,200000,3,2,bloom,18.575835,109343,100000,0
4,20000,200000,1,0.5,200000,4,0,set,32.985,100000,100000,200000
4,20000,200000,1,0.5,200000,4,1,bloom,18.633125,109343,100000,0
4,20000,200000,1,0.5,200000,4,2,filtered_set,34.916875,100000,100000,109343
4,20000,200000,1,0.5,200000,5,0,filtered_set,35.106665,100000,100000,109343
4,20000,200000,1,0.5,200000,5,1,set,33.356665,100000,100000,200000
4,20000,200000,1,0.5,200000,5,2,bloom,19.09271,109343,100000,0
4,20000,200000,1,0.5,200000,6,0,filtered_set,34.55646,100000,100000,109343
4,20000,200000,1,0.5,200000,6,1,set,33.734375,100000,100000,200000
4,20000,200000,1,0.5,200000,6,2,bloom,19.11625,109343,100000,0
4,20000,200000,1,0.9,200000,0,0,bloom,9.53896,37063,20000,0
4,20000,200000,1,0.9,200000,0,1,filtered_set,18.86333,20000,20000,37063
4,20000,200000,1,0.9,200000,0,2,set,28.957085,20000,20000,200000
4,20000,200000,1,0.9,200000,1,0,filtered_set,19.099585,20000,20000,37063
4,20000,200000,1,0.9,200000,1,1,set,29.401665,20000,20000,200000
4,20000,200000,1,0.9,200000,1,2,bloom,9.872295,37063,20000,0
4,20000,200000,1,0.9,200000,2,0,bloom,9.633545,37063,20000,0
4,20000,200000,1,0.9,200000,2,1,filtered_set,19.4375,20000,20000,37063
4,20000,200000,1,0.9,200000,2,2,set,29.707295,20000,20000,200000
4,20000,200000,1,0.9,200000,3,0,set,29.62917,20000,20000,200000
4,20000,200000,1,0.9,200000,3,1,bloom,9.590415,37063,20000,0
4,20000,200000,1,0.9,200000,3,2,filtered_set,18.730625,20000,20000,37063
4,20000,200000,1,0.9,200000,4,0,set,29.25479,20000,20000,200000
4,20000,200000,1,0.9,200000,4,1,bloom,9.446875,37063,20000,0
4,20000,200000,1,0.9,200000,4,2,filtered_set,19.33979,20000,20000,37063
4,20000,200000,1,0.9,200000,5,0,bloom,9.57854,37063,20000,0
4,20000,200000,1,0.9,200000,5,1,filtered_set,18.54333,20000,20000,37063
4,20000,200000,1,0.9,200000,5,2,set,28.91583,20000,20000,200000
4,20000,200000,1,0.9,200000,6,0,set,29.084795,20000,20000,200000
4,20000,200000,1,0.9,200000,6,1,bloom,9.45271,37063,20000,0
4,20000,200000,1,0.9,200000,6,2,filtered_set,18.555625,20000,20000,37063
4,20000,200000,1,1,200000,0,0,bloom,6.55271,18989,0,0
4,20000,200000,1,1,200000,0,1,set,28.86854,0,0,200000
4,20000,200000,1,1,200000,0,2,filtered_set,10.406665,0,0,18989
4,20000,200000,1,1,200000,1,0,set,28.93021,0,0,200000
4,20000,200000,1,1,200000,1,1,filtered_set,10.46625,0,0,18989
4,20000,200000,1,1,200000,1,2,bloom,6.64604,18989,0,0
4,20000,200000,1,1,200000,2,0,set,28.904375,0,0,200000
4,20000,200000,1,1,200000,2,1,filtered_set,10.27604,0,0,18989
4,20000,200000,1,1,200000,2,2,bloom,6.568125,18989,0,0
4,20000,200000,1,1,200000,3,0,filtered_set,10.43896,0,0,18989
4,20000,200000,1,1,200000,3,1,bloom,6.501665,18989,0,0
4,20000,200000,1,1,200000,3,2,set,28.595415,0,0,200000
4,20000,200000,1,1,200000,4,0,bloom,6.43021,18989,0,0
4,20000,200000,1,1,200000,4,1,set,28.03,0,0,200000
4,20000,200000,1,1,200000,4,2,filtered_set,10.205,0,0,18989
4,20000,200000,1,1,200000,5,0,bloom,6.408335,18989,0,0
4,20000,200000,1,1,200000,5,1,filtered_set,10.206455,0,0,18989
4,20000,200000,1,1,200000,5,2,set,28.181875,0,0,200000
4,20000,200000,1,1,200000,6,0,bloom,6.25708,18989,0,0
4,20000,200000,1,1,200000,6,1,filtered_set,10.099165,0,0,18989
4,20000,200000,1,1,200000,6,2,set,28.24854,0,0,200000
4,20000,200000,3,0,200000,0,0,filtered_set,33.1875,200000,200000,200000
4,20000,200000,3,0,200000,0,1,set,19.379585,200000,200000,200000
4,20000,200000,3,0,200000,0,2,bloom,10.2525,200000,200000,0
4,20000,200000,3,0,200000,1,0,filtered_set,33.183545,200000,200000,200000
4,20000,200000,3,0,200000,1,1,set,18.88167,200000,200000,200000
4,20000,200000,3,0,200000,1,2,bloom,10.57583,200000,200000,0
4,20000,200000,3,0,200000,2,0,filtered_set,34.28854,200000,200000,200000
4,20000,200000,3,0,200000,2,1,set,19.581875,200000,200000,200000
4,20000,200000,3,0,200000,2,2,bloom,10.259585,200000,200000,0
4,20000,200000,3,0,200000,3,0,filtered_set,33.59771,200000,200000,200000
4,20000,200000,3,0,200000,3,1,set,20.340415,200000,200000,200000
4,20000,200000,3,0,200000,3,2,bloom,10.28521,200000,200000,0
4,20000,200000,3,0,200000,4,0,filtered_set,33.4375,200000,200000,200000
4,20000,200000,3,0,200000,4,1,set,19.3175,200000,200000,200000
4,20000,200000,3,0,200000,4,2,bloom,10.370835,200000,200000,0
4,20000,200000,3,0,200000,5,0,bloom,10.25208,200000,200000,0
4,20000,200000,3,0,200000,5,1,set,18.70625,200000,200000,200000
4,20000,200000,3,0,200000,5,2,filtered_set,33.34625,200000,200000,200000
4,20000,200000,3,0,200000,6,0,filtered_set,33.743335,200000,200000,200000
4,20000,200000,3,0,200000,6,1,set,18.80125,200000,200000,200000
4,20000,200000,3,0,200000,6,2,bloom,10.232915,200000,200000,0
4,20000,200000,3,0.5,200000,0,0,set,33.447295,100000,100000,200000
4,20000,200000,3,0.5,200000,0,1,bloom,23.718125,101767,100000,0
4,20000,200000,3,0.5,200000,0,2,filtered_set,37.317085,100000,100000,101767
4,20000,200000,3,0.5,200000,1,0,filtered_set,36.93625,100000,100000,101767
4,20000,200000,3,0.5,200000,1,1,set,34.25021,100000,100000,200000
4,20000,200000,3,0.5,200000,1,2,bloom,23.811875,101767,100000,0
4,20000,200000,3,0.5,200000,2,0,bloom,23.53875,101767,100000,0
4,20000,200000,3,0.5,200000,2,1,set,33.60875,100000,100000,200000
4,20000,200000,3,0.5,200000,2,2,filtered_set,36.83854,100000,100000,101767
4,20000,200000,3,0.5,200000,3,0,set,33.290625,100000,100000,200000
4,20000,200000,3,0.5,200000,3,1,filtered_set,36.75875,100000,100000,101767
4,20000,200000,3,0.5,200000,3,2,bloom,23.568335,101767,100000,0
4,20000,200000,3,0.5,200000,4,0,set,33.179375,100000,100000,200000
4,20000,200000,3,0.5,200000,4,1,bloom,23.557085,101767,100000,0
4,20000,200000,3,0.5,200000,4,2,filtered_set,37.631665,100000,100000,101767
4,20000,200000,3,0.5,200000,5,0,filtered_set,37.018125,100000,100000,101767
4,20000,200000,3,0.5,200000,5,1,set,33.220205,100000,100000,200000
4,20000,200000,3,0.5,200000,5,2,bloom,25.434165,101767,100000,0
4,20000,200000,3,0.5,200000,6,0,filtered_set,38.26479,100000,100000,101767
4,20000,200000,3,0.5,200000,6,1,set,34.21104,100000,100000,200000
4,20000,200000,3,0.5,200000,6,2,bloom,25.38542,101767,100000,0
4,20000,200000,3,0.9,200000,0,0,bloom,23.230835,23159,20000,0
4,20000,200000,3,0.9,200000,0,1,filtered_set,28.025415,20000,20000,23159
4,20000,200000,3,0.9,200000,0,2,set,29.264795,20000,20000,200000
4,20000,200000,3,0.9,200000,1,0,filtered_set,28.254165,20000,20000,23159
4,20000,200000,3,0.9,200000,1,1,set,29.31104,20000,20000,200000
4,20000,200000,3,0.9,200000,1,2,bloom,23.284165,23159,20000,0
4,20000,200000,3,0.9,200000,2,0,bloom,23.759585,23159,20000,0
4,20000,200000,3,0.9,200000,2,1,filtered_set,28.012705,20000,20000,23159
4,20000,200000,3,0.9,200000,2,2,set,30.00771,20000,20000,200000
4,20000,200000,3,0.9,200000,3,0,set,32.36729,20000,20000,200000
4,20000,200000,3,0.9,200000,3,1,bloom,23.712085,23159,20000,0
4,20000,200000,3,0.9,200000,3,2,filtered_set,28.713335,20000,20000,23159
4,20000,200000,3,0.9,200000,4,0,set,32.07375,20000,20000,200000
4,20000,200000,3,0.9,200000,4,1,bloom,24.540415,23159,20000,0
4,20000,200000,3,0.9,200000,4,2,filtered_set,28.60958,20000,20000,23159
4,20000,200000,3,0.9,200000,5,0,bloom,24.83729,23159,20000,0
4,20000,200000,3,0.9,200000,5,1,filtered_set,28.657295,20000,20000,23159
4,20000,200000,3,0.9,200000,5,2,set,30.30917,20000,20000,200000
4,20000,200000,3,0.9,200000,6,0,set,30.01479,20000,20000,200000
4,20000,200000,3,0.9,200000,6,1,bloom,23.629375,23159,20000,0
4,20000,200000,3,0.9,200000,6,2,filtered_set,28.438125,20000,20000,23159
4,20000,200000,3,1,200000,0,0,bloom,16.025,3498,0,0
4,20000,200000,3,1,200000,0,1,set,28.464375,0,0,200000
4,20000,200000,3,1,200000,0,2,filtered_set,17.4075,0,0,3498
4,20000,200000,3,1,200000,1,0,set,28.94354,0,0,200000
4,20000,200000,3,1,200000,1,1,filtered_set,17.440415,0,0,3498
4,20000,200000,3,1,200000,1,2,bloom,16.10854,3498,0,0
4,20000,200000,3,1,200000,2,0,set,28.725,0,0,200000
4,20000,200000,3,1,200000,2,1,filtered_set,17.546875,0,0,3498
4,20000,200000,3,1,200000,2,2,bloom,15.863125,3498,0,0
4,20000,200000,3,1,200000,3,0,filtered_set,17.08,0,0,3498
4,20000,200000,3,1,200000,3,1,bloom,16.082085,3498,0,0
4,20000,200000,3,1,200000,3,2,set,28.471455,0,0,200000
4,20000,200000,3,1,200000,4,0,bloom,15.584585,3498,0,0
4,20000,200000,3,1,200000,4,1,set,27.73354,0,0,200000
4,20000,200000,3,1,200000,4,2,filtered_set,17.164165,0,0,3498
4,20000,200000,3,1,200000,5,0,bloom,16.39479,3498,0,0
4,20000,200000,3,1,200000,5,1,filtered_set,17.47625,0,0,3498
4,20000,200000,3,1,200000,5,2,set,28.289375,0,0,200000
4,20000,200000,3,1,200000,6,0,bloom,15.66625,3498,0,0
4,20000,200000,3,1,200000,6,1,filtered_set,17.388955,0,0,3498
4,20000,200000,3,1,200000,6,2,set,28.290625,0,0,200000
4,20000,200000,7,0,200000,0,0,filtered_set,48.19604,200000,200000,200000
4,20000,200000,7,0,200000,0,1,set,19.60979,200000,200000,200000
4,20000,200000,7,0,200000,0,2,bloom,24.65229,200000,200000,0
4,20000,200000,7,0,200000,1,0,filtered_set,47.89417,200000,200000,200000
4,20000,200000,7,0,200000,1,1,set,19.676665,200000,200000,200000
4,20000,200000,7,0,200000,1,2,bloom,25.017705,200000,200000,0
4,20000,200000,7,0,200000,2,0,filtered_set,47.971875,200000,200000,200000
4,20000,200000,7,0,200000,2,1,set,19.33396,200000,200000,200000
4,20000,200000,7,0,200000,2,2,bloom,25.238955,200000,200000,0
4,20000,200000,7,0,200000,3,0,filtered_set,48.00375,200000,200000,200000
4,20000,200000,7,0,200000,3,1,set,19.830205,200000,200000,200000
4,20000,200000,7,0,200000,3,2,bloom,23.769375,200000,200000,0
4,20000,200000,7,0,200000,4,0,filtered_set,48.1575,200000,200000,200000
4,20000,200000,7,0,200000,4,1,set,19.759165,200000,200000,200000
4,20000,200000,7,0,200000,4,2,bloom,23.542705,200000,200000,0
4,20000,200000,7,0,200000,5,0,bloom,23.71229,200000,200000,0
4,20000,200000,7,0,200000,5,1,set,18.78729,200000,200000,200000
4,20000,200000,7,0,200000,5,2,filtered_set,48.073335,200000,200000,200000
4,20000,200000,7,0,200000,6,0,filtered_set,47.922915,200000,200000,200000
4,20000,200000,7,0,200000,6,1,set,18.700835,200000,200000,200000
4,20000,200000,7,0,200000,6,2,bloom,23.657295,200000,200000,0
4,20000,200000,7,0.5,200000,0,0,set,33.20667,100000,100000,200000
4,20000,200000,7,0.5,200000,0,1,bloom,31.14604,100803,100000,0
4,20000,200000,7,0.5,200000,0,2,filtered_set,44.429375,100000,100000,100803
